# tag=r2p17_s2 N=131072 epochs=5000 mut=262144 rngseed=2 seedfrac=0.000
# epoch	selfcopy%	entropy4
9350	0.000	0.9555
9375	0.000	0.9560
9400	0.000	0.9563
9425	0.000	0.9553
9450	0.000	0.9541
9475	0.100	0.9529
9500	0.000	0.9556
9525	0.000	0.9541
9550	0.000	0.9539
9575	0.000	0.9546
9600	0.000	0.9549
9625	0.000	0.9550
9650	0.000	0.9543
9675	0.000	0.9547
9700	0.000	0.9535
9725	0.000	0.9531
9750	0.000	0.9543
9775	0.000	0.9538
9800	0.000	0.9527
9825	0.000	0.9537
9850	0.000	0.9538
9875	0.050	0.9545
9900	0.000	0.9556
9925	0.000	0.9544
9950	0.000	0.9543
9975	0.050	0.9532
10000	0.000	0.9543
10025	0.000	0.9549
10050	0.000	0.9535
10075	0.000	0.9542
10100	0.050	0.9540
10125	0.050	0.9536
10150	0.000	0.9542
10175	0.000	0.9528
10200	0.000	0.9514
10225	0.000	0.9527
10250	0.000	0.9528
10275	0.000	0.9545
10300	0.000	0.9542
10325	0.000	0.9557
10350	0.000	0.9538
10375	0.000	0.9550
10400	0.000	0.9530
10425	0.000	0.9545
10450	0.000	0.9572
10475	0.000	0.9528
10500	0.000	0.9539
10525	0.000	0.9555
10550	0.000	0.9523
10575	0.000	0.9534
10600	0.000	0.9530
10625	0.000	0.9552
10650	0.000	0.9545
10675	0.000	0.9558
10700	0.000	0.9503
10725	0.000	0.9546
10750	0.000	0.9521
10775	0.050	0.9529
10800	0.050	0.9508
10825	0.000	0.9517
10850	0.050	0.9528
10875	0.000	0.9543
10900	0.000	0.9520
10925	0.000	0.9537
10950	0.000	0.9526
10975	0.000	0.9524
11000	0.000	0.9532
11025	0.050	0.9526
11050	0.000	0.9527
11075	0.000	0.9530
11100	0.050	0.9509
11125	0.050	0.9514
11150	0.000	0.9527
11175	0.000	0.9526
11200	0.050	0.9522
11225	0.000	0.9521
11250	0.050	0.9521
11275	0.000	0.9541
11300	0.000	0.9522
11325	0.000	0.9522
11350	0.000	0.9530
11375	0.000	0.9538
11400	0.050	0.9520
11425	0.050	0.9521
11450	0.000	0.9509
11475	0.000	0.9509
11500	0.000	0.9512
11525	0.000	0.9517
11550	0.000	0.9549
11575	0.000	0.9523
11600	0.000	0.9515
11625	0.000	0.9533
11650	0.000	0.9530
11675	0.000	0.9542
11700	0.000	0.9552
11725	0.000	0.9535
11750	0.000	0.9521
11775	0.000	0.9539
11800	0.000	0.9515
11825	0.000	0.9524
11850	0.000	0.9520
11875	0.000	0.9519
11900	0.000	0.9526
11925	0.000	0.9533
11950	0.000	0.9529
11975	0.000	0.9522
12000	0.000	0.9512
12025	0.000	0.9543
12050	0.000	0.9533
12075	0.000	0.9509
12100	0.000	0.9518
12125	0.050	0.9514
12150	0.000	0.9519
12175	0.050	0.9507
12200	0.050	0.9511
12225	0.000	0.9504
12250	0.000	0.9502
12275	0.000	0.9502
12300	0.000	0.9511
12325	0.000	0.9529
12350	0.000	0.9515
12375	0.000	0.9523
12400	0.000	0.9507
12425	0.050	0.9547
12450	0.000	0.9514
12475	0.000	0.9515
12500	0.000	0.9523
12525	0.000	0.9520
12550	0.000	0.9527
12575	0.050	0.9528
12600	0.000	0.9501
12625	0.000	0.9522
12650	0.000	0.9526
12675	0.000	0.9516
12700	0.000	0.9520
12725	0.000	0.9523
12750	0.000	0.9524
12775	0.050	0.9509
12800	0.000	0.9514
12825	0.050	0.9532
12850	0.050	0.9511
12875	0.000	0.9523
12900	0.000	0.9532
12925	0.000	0.9534
12950	0.000	0.9515
12975	0.000	0.9528
13000	0.000	0.9525
13025	0.000	0.9504
13050	0.000	0.9504
13075	0.000	0.9513
13100	0.000	0.9517
13125	0.000	0.9507
13150	0.000	0.9505
13175	0.000	0.9498
13200	0.000	0.9504
13225	0.000	0.9513
13250	0.000	0.9528
13275	0.000	0.9530
13300	0.000	0.9531
13325	0.000	0.9519
13350	0.000	0.9513
13375	0.000	0.9508
13400	0.000	0.9515
13425	0.000	0.9496
13450	0.100	0.9517
13475	0.050	0.9512
13500	0.000	0.9499
13525	0.000	0.9536
13550	0.000	0.9507
13575	0.000	0.9517
13600	0.000	0.9495
13625	0.000	0.9501
13650	0.000	0.9522
13675	0.000	0.9509
13700	0.000	0.9515
13725	0.000	0.9518
13750	0.000	0.9488
13775	0.050	0.9517
13800	0.050	0.9506
13825	0.050	0.9512
13850	0.000	0.9508
13875	0.000	0.9512
13900	0.000	0.9527
13925	0.000	0.9517
13950	0.000	0.9515
13975	0.000	0.9495
14000	0.000	0.9506
14025	0.000	0.9493
14050	0.000	0.9498
14075	0.050	0.9515
14100	0.000	0.9497
14125	0.050	0.9521
14150	0.000	0.9538
14175	0.000	0.9500
14200	0.000	0.9534
14225	0.000	0.9502
14250	0.000	0.9528
14275	0.000	0.9520
14300	0.000	0.9511
14325	0.050	0.9527
14350	0.050	0.9505
14375	0.000	0.9499
14400	0.000	0.9536
14425	0.000	0.9522
14450	0.000	0.9532
14475	0.000	0.9528
14500	0.000	0.9523
14525	0.000	0.9525
14550	0.000	0.9538
14575	0.000	0.9529
14600	0.050	0.9551
14625	0.000	0.9506
14650	0.000	0.9501
14675	0.000	0.9524
14700	0.000	0.9517
14725	0.050	0.9512
14750	0.000	0.9507
14775	0.000	0.9524
14800	0.000	0.9513
14825	0.000	0.9540
14850	0.000	0.9521
14875	0.050	0.9518
14900	0.000	0.9515
14925	0.000	0.9529
14950	0.000	0.9517
14975	0.000	0.9528
15000	0.000	0.9536
15025	0.000	0.9519
15050	0.000	0.9521
15075	0.000	0.9505
15100	0.050	0.9521
15125	0.000	0.9521
15150	0.000	0.9521
15175	0.000	0.9519
15200	0.000	0.9529
15225	0.000	0.9511
15250	0.000	0.9513
15275	0.000	0.9536
15300	0.000	0.9539
15325	0.000	0.9539
15350	0.000	0.9539
15375	0.000	0.9502
15400	0.000	0.9500
15425	0.000	0.9522
15450	0.000	0.9509
15475	0.100	0.9520
15500	0.000	0.9502
15525	0.000	0.9527
15550	0.000	0.9522
15575	0.050	0.9522
15600	0.000	0.9510
15625	0.050	0.9505
15650	0.000	0.9510
15675	0.050	0.9525
15700	0.000	0.9509
15725	0.000	0.9500
15750	0.000	0.9511
15775	0.000	0.9527
15800	0.100	0.9501
15825	0.000	0.9502
15850	0.000	0.9523
15875	0.050	0.9515
15900	0.000	0.9503
15925	0.000	0.9530
15950	0.000	0.9506
15975	0.000	0.9513
16000	0.000	0.9520
16025	0.000	0.9528
16050	0.050	0.9506
16075	0.000	0.9507
16100	0.000	0.9509
16125	0.000	0.9504
16150	0.000	0.9507
16175	0.050	0.9512
16200	0.050	0.9513
16225	0.000	0.9513
16250	0.000	0.9516
16275	0.000	0.9514
16300	0.000	0.9522
16325	0.000	0.9508
16350	0.000	0.9524
16375	0.000	0.9512
16400	0.000	0.9510
16425	0.050	0.9526
16450	0.000	0.9518
16475	0.050	0.9523
16500	0.000	0.9521
16525	0.000	0.9533
16550	0.000	0.9518
16575	0.050	0.9501
16600	0.000	0.9511
16625	0.000	0.9514
16650	0.000	0.9534
16675	0.050	0.9515
16700	0.050	0.9523
16725	0.000	0.9536
16750	0.000	0.9533
16775	0.000	0.9520
16800	0.000	0.9524
16825	0.000	0.9539
16850	0.050	0.9515
16875	0.000	0.9528
16900	0.050	0.9518
16925	0.000	0.9514
16950	0.000	0.9517
16975	0.000	0.9510
17000	0.000	0.9495
17025	0.000	0.9519
17050	0.000	0.9517
17075	0.000	0.9513
17100	0.000	0.9544
17125	0.000	0.9530
17150	0.000	0.9520
17175	0.000	0.9522
17200	0.050	0.9494
17225	0.000	0.9515
17250	0.000	0.9529
17275	0.000	0.9526
17300	0.000	0.9534
17325	0.000	0.9525
17350	0.000	0.9504
17375	0.000	0.9532
17400	0.000	0.9518
17425	0.000	0.9518
17450	0.050	0.9533
17475	0.000	0.9513
17500	0.050	0.9523
17525	0.000	0.9509
17550	0.000	0.9523
17575	0.000	0.9523
17600	0.000	0.9534
17625	0.000	0.9514
17650	0.000	0.9513
17675	0.000	0.9520
17700	0.000	0.9516
17725	0.000	0.9520
17750	0.000	0.9508
17775	0.050	0.9509
17800	0.000	0.9518
17825	0.000	0.9509
17850	0.000	0.9519
17875	0.000	0.9519
17900	0.000	0.9518
17925	0.000	0.9521
17950	0.000	0.9512
17975	0.050	0.9517
18000	0.000	0.9528
18025	0.050	0.9513
18050	0.000	0.9512
18075	0.000	0.9518
18100	0.000	0.9517
18125	0.000	0.9515
18150	0.000	0.9522
18175	0.000	0.9513
18200	0.000	0.9512
18225	0.000	0.9530
18250	0.000	0.9495
18275	0.000	0.9518
18300	0.000	0.9504
18325	0.000	0.9527
18350	0.000	0.9520
18375	0.000	0.9511
18400	0.000	0.9529
18425	0.000	0.9522
18450	0.000	0.9515
18475	0.000	0.9523
18500	0.000	0.9528
18525	0.000	0.9528
18550	0.000	0.9535
18575	0.000	0.9534
18600	0.000	0.9525
18625	0.000	0.9547
18650	0.000	0.9532
18675	0.000	0.9526
18700	0.000	0.9519
18725	0.000	0.9503
18750	0.000	0.9514
18775	0.000	0.9509
18800	0.000	0.9528
18825	0.000	0.9513
18850	0.000	0.9521
18875	0.000	0.9489
18900	0.000	0.9539
18925	0.000	0.9516
18950	0.000	0.9499
18975	0.000	0.9519
19000	0.000	0.9534
19025	0.000	0.9520
19050	0.000	0.9490
19075	0.000	0.9536
19100	0.050	0.9521
19125	0.050	0.9516
19150	0.000	0.9532
19175	0.000	0.9525
19200	0.000	0.9531
19225	0.000	0.9519
19250	0.000	0.9520
19275	0.000	0.9535
19300	0.000	0.9532
19325	0.000	0.9536
19350	0.000	0.9514
19375	0.000	0.9530
19400	0.050	0.9493
19425	0.050	0.9523
19450	0.000	0.9512
19475	0.050	0.9517
19500	0.000	0.9512
19525	0.000	0.9533
19550	0.000	0.9517
19575	0.050	0.9523
19600	0.000	0.9527
19625	0.000	0.9530
19650	0.000	0.9522
19675	0.000	0.9529
19700	0.000	0.9528
19725	0.000	0.9532
19750	0.000	0.9537
19775	0.000	0.9534
19800	0.000	0.9534
19825	0.000	0.9521
19850	0.000	0.9529
19875	0.000	0.9529
19900	0.000	0.9510
19925	0.000	0.9515
19950	0.000	0.9512
19975	0.000	0.9521
20000	0.000	0.9541
